date,open,high,low,close,volume,factor,vwap
2018-01-02,2259.2819,2277.1313,2257.1831,2277.1313,3273629293.0,1.0,12.79653227308777
2018-01-03,2275.5227,2295.8034,2275.5227,2295.8034,4150463220.0000005,1.0,13.273583359449693
2018-01-04,2292.5805,2297.0866,2292.0251,2296.329,3887379652.0000005,1.0,13.637131876153575
2018-01-05,2292.8547,2299.2696,2290.8174,2296.9573,3701746700.0,1.0,13.10399879386669
2018-01-08,2293.9001,2296.607,2282.7109,2296.607,3715151615.0,1.0,13.51159364461092
2018-01-09,2294.9759,2295.6192,2288.7757,2293.1949,3431931285.0,1.0,13.355902556772783
2018-01-10,2291.973,2291.973,2259.3374,2273.82,3699980747.9999995,1.0,13.362236320209092
2018-01-11,2269.2994,2286.5856,2263.218,2285.9868,3357860549.0,1.0,13.84345414250257
2018-01-12,2282.6046,2284.7889,2272.8019,2275.195,3453555357.0,1.0,12.895189622119036
2018-01-15,2268.7708,2268.7708,2215.0828,2218.6253,3908044379.9999995,1.0,12.977672405296484
2018-01-16,2215.0291,2231.8418,2215.0291,2231.8418,3203736141.0,1.0,13.288068177085249
2018-01-17,2228.5017,2232.9933,2204.4282,2232.6946,3439925829.0,1.0,13.268888958070614
2018-01-18,2229.61,2240.9775,2229.61,2240.1871,2868124171.0,1.0,13.49555772806881
2018-01-19,2237.888,2246.3026,2232.0358,2234.6561,3197927124.0,1.0,13.51050590419896
2018-01-22,2229.0051,2245.2286,2216.8833,2245.2286,3155562182.0,1.0,13.424541582048914
2018-01-23,2242.5696,2250.1009,2242.5686,2248.2147,3041219839.0,1.0,13.35222875185249
2018-01-24,2245.5939,2256.7031,2234.0206,2256.7031,3312744645.0,1.0,13.932595408361154
2018-01-25,2253.5746,2267.6003,2253.5746,2254.0013,3688850209.0000005,1.0,13.279205451467545
2018-01-26,2248.5591,2253.3809,2242.9608,2244.9544,3101235738.0,1.0,13.296973350563135
2018-01-29,2240.9544,2241.4788,2212.4133,2215.2614,3361587018.0,1.0,12.747886979732499
2018-01-30,2212.1679,2217.0257,2207.9101,2211.811,2693038941.0,1.0,12.563437813281883
2018-01-31,2202.3279,2202.3279,2150.3623,2155.0307,3696109429.9999995,1.0,12.175131052599816
2018-02-01,2148.55,2150.4417,2061.5949,2061.5949,4181151075.0,1.0,11.565874936724214
2018-02-02,2041.5559,2043.5039,2000.0441,2038.2384,3570679629.0,1.0,11.09402073299251
2018-02-05,2013.0092,2031.7372,2013.0092,2025.862,2660797211.0,1.0,11.881474483776433
2018-02-06,1994.3568,1996.85,1921.8729,1922.2608,3498092385.0,1.0,11.023602290309437
2018-02-07,1948.9867,1952.9307,1903.9503,1931.8606,3199127071.0,1.0,11.240628800580707
2018-02-08,1926.1712,1957.6042,1926.1712,1957.6042,2611968050.0,1.0,11.347150280035011
2018-02-09,1916.6855,1927.353,1885.9142,1904.0358,3126179591.0,1.0,10.513461540923993
2018-02-12,1911.3098,1954.3532,1911.3098,1950.9103,2627234496.0,1.0,10.97823411991314
2018-02-13,1955.7658,1965.9284,1950.2554,1951.0635,2568190797.0,1.0,11.537089946592468
2018-02-14,1948.3415,1957.7108,1944.6688,1957.7108,1855983934.0,1.0,11.479841630999807
2018-02-22,1964.6719,1987.2453,1964.6719,1987.2453,2312520327.0,1.0,11.503897758387142
2018-02-23,1987.3194,1994.6636,1982.0131,1994.6636,2510077564.0,1.0,11.846828893053283
2018-02-26,2001.2596,2036.704,2001.2596,2036.704,3433772636.0,1.0,12.365088723946602
2018-02-27,2034.6673,2042.6014,2034.6673,2041.175,3323403608.0,1.0,12.857287776646116
2018-02-28,2030.6131,2048.26,2019.6282,2045.3037,3059045679.0,1.0,12.513163043878823
2018-03-01,2035.963,2072.5311,2035.963,2072.5311,3433082019.0,1.0,12.457962311794102
2018-03-02,2061.7433,2075.0425,2061.7433,2063.8806,3467117161.0,1.0,11.968759675842982
2018-03-05,2064.3117,2075.9158,2062.9595,2075.9158,3046290047.0,1.0,12.509396795137151
2018-03-06,2077.2969,2099.0133,2077.2969,2099.0133,3700294290.9999995,1.0,13.080392434386512
2018-03-07,2096.0702,2100.2939,2087.648,2089.2046,3418165122.9999995,1.0,13.182465386122894
2018-03-08,2086.6601,2110.053,2086.6601,2110.053,3517705690.0,1.0,13.73791926066447
2018-03-09,2110.6828,2142.066,2110.6828,2142.066,4464247571.0,1.0,13.810750511802205
2018-03-12,2147.5224,2174.5323,2147.5224,2174.5323,5006531016.0,1.0,13.609464472355922
2018-03-13,2171.4448,2179.7413,2162.8491,2165.2186,4605693850.0,1.0,12.771681807508765
2018-03-14,2159.1761,2164.102,2145.3011,2145.3011,4098527109.0000005,1.0,12.718200308236632
2018-03-15,2134.722,2134.722,2102.343,2124.9591,4176897952.0000005,1.0,12.73078134540932
2018-03-16,2124.1174,2138.8747,2124.1174,2126.1714,3572937601.0,1.0,12.391243112280707
2018-03-19,2124.1949,2140.0476,2118.502,2135.0281,3379860339.0,1.0,13.101859512959006
2018-03-20,2122.0739,2143.3796,2118.2408,2143.3796,4082004297.0,1.0,12.385477080745954
2018-03-21,2144.902,2162.4608,2132.1662,2132.5815,4696629138.0,1.0,12.846555958789864
2018-03-22,2130.4343,2146.8119,2122.1365,2137.787,4143469197.0,1.0,12.95486118199324
2018-03-23,2080.185,2092.0811,2000.7996,2020.3138,6033053484.0,1.0,11.61437455889128
2018-03-26,1988.8707,2045.8471,1960.2389,2045.8431,4264285833.0,1.0,12.10964643443497
2018-03-27,2060.9236,2101.6416,2060.9236,2099.6312,4788712711.0,1.0,13.164936294087072
2018-03-28,2078.5706,2104.2749,2078.5706,2093.5014,4404141732.0,1.0,13.712023172691119
2018-03-29,2098.3032,2113.7373,2095.5383,2113.5676,4074702204.0,1.0,13.894022701444024
2018-03-30,2117.687,2145.2594,2117.687,2145.2594,4519545096.0,1.0,14.359323269157619
2018-04-02,2150.4043,2164.6372,2149.5706,2153.0987,4892905242.0,1.0,14.609705587468232
2018-04-03,2124.7261,2133.9745,2122.1969,2133.5803,4395107516.0,1.0,14.23782730961524
2018-04-04,2141.4687,2150.2268,2127.2925,2129.4182,4386618648.0,1.0,14.074131393014586
2018-04-09,2119.7855,2139.3645,2104.279,2136.3576,4321533425.0,1.0,13.799413721762432
2018-04-10,2134.7442,2137.2083,2112.6669,2136.5448,4523154261.0,1.0,14.48548287528768
2018-04-11,2140.2719,2158.8427,2140.2719,2155.5378,4540618967.0,1.0,14.880277132049429
