date,open,high,low,close,volume,factor,vwap
2018-01-02,4911.0637,4959.4216,4911.0637,4959.1034,34964845187.0,1.0,11.921797165084643
2018-01-03,4960.954,5010.4086,4956.959,4995.4131,39234287455.0,1.0,12.649488545783505
2018-01-04,4993.907,5017.4632,4987.3234,5013.8482,36679496398.0,1.0,12.581995945210524
2018-01-05,5015.1007,5031.604,5005.3415,5020.4897,38345565463.0,1.0,12.161027765804054
2018-01-08,5020.0989,5038.9794,5001.3524,5038.7626,42155527878.0,1.0,12.38988221970712
2018-01-09,5034.8521,5054.9871,5030.3923,5054.532,35526648177.0,1.0,12.466837966485599
2018-01-10,5052.2083,5058.4324,5013.0817,5049.199,38603694893.0,1.0,12.361994149050586
2018-01-11,5037.244,5063.0341,5025.2851,5058.4504,34456986694.0,1.0,12.664241964460155
2018-01-12,5054.938,5069.2904,5040.2342,5057.9085,34016529776.0,1.0,12.300808233037909
2018-01-15,5054.8742,5060.9091,4984.9016,4996.0638,43445460756.0,1.0,12.45292261685319
2018-01-16,4986.0318,5030.7558,4985.2902,5030.0606,38251185701.0,1.0,12.824547776650371
2018-01-17,5026.0017,5031.6521,4984.6189,5016.003,44797768216.0,1.0,12.442795763671889
2018-01-18,5017.3628,5046.5075,5013.6837,5035.3357,35450153402.0,1.0,12.436511067315353
2018-01-19,5040.2183,5070.8587,5024.0423,5036.9905,41025858985.0,1.0,12.090754798780967
2018-01-22,5027.3638,5092.1713,5025.14,5091.0019,38069320299.0,1.0,12.564489471264988
2018-01-23,5095.1572,5121.6933,5092.6164,5121.1896,39710986677.0,1.0,12.309713868079823
2018-01-24,5122.3281,5140.0345,5097.6053,5139.4902,44396230739.0,1.0,12.539216932868369
2018-01-25,5131.2033,5151.5371,5112.6244,5120.394,43590927036.0,1.0,12.27587997167549
2018-01-26,5107.0068,5142.8816,5104.9579,5126.6116,38124351677.0,1.0,12.204936398373261
2018-01-29,5128.3082,5134.0366,5035.5978,5048.6675,41791540602.0,1.0,12.439762163544659
2018-01-30,5034.7821,5055.5025,5011.3624,5017.2049,32845209308.999996,1.0,12.330527437772343
2018-01-31,4990.072,5007.0409,4950.68,4974.3453,38197715293.0,1.0,11.859458669587399
2018-02-01,4969.1319,4980.3336,4849.6027,4864.457,46503431774.0,1.0,11.344953966471971
2018-02-02,4826.2531,4875.1584,4767.7365,4874.8097,37503904070.0,1.0,11.448451789488592
2018-02-05,4805.6506,4873.1807,4796.1028,4868.8127,35144652521.0,1.0,11.960086383322134
2018-02-06,4774.2535,4797.9041,4677.8495,4680.8287,46023275420.0,1.0,11.551469553120302
2018-02-07,4748.553,4764.2194,4601.416,4627.0953,42883029379.0,1.0,11.566014766458787
2018-02-08,4604.2686,4664.867,4593.4595,4629.5397,33921239313.0,1.0,11.301611227897533
2018-02-09,4511.3866,4525.8499,4385.5222,4457.4559,43210416414.0,1.0,10.751888337495252
2018-02-12,4469.0569,4555.2658,4461.6505,4540.006,28421603570.999996,1.0,11.400857456741987
2018-02-13,4570.7372,4623.517,4569.5302,4574.791,27926140186.0,1.0,11.450896881994188
2018-02-14,4580.7697,4603.2363,4557.8371,4600.6075,19019668162.0,1.0,11.367290982287328
2018-02-22,4646.8222,4694.2382,4640.9209,4692.0328,26348326770.0,1.0,11.482554333335376
2018-02-23,4697.5716,4719.2636,4671.2733,4709.7266,27276431960.000004,1.0,11.238256653308989
2018-02-26,4732.575,4793.5679,4704.6407,4787.1952,37135678883.0,1.0,11.630865517412817
2018-02-27,4787.8894,4788.4081,4746.0475,4752.8944,35413227385.0,1.0,12.036930175828989
2018-02-28,4713.503,4761.314,4687.4998,4739.0741,32336909333.0,1.0,12.251516254761551
2018-03-01,4709.2115,4782.9086,4700.2677,4782.6534,33296268108.999996,1.0,12.060442056281259
2018-03-02,4748.1116,4778.4195,4741.8528,4751.9418,31885310532.0,1.0,12.033938928865503
2018-03-05,4758.2986,4772.1517,4733.8012,4761.8948,28562951667.0,1.0,12.271014284806688
2018-03-06,4774.8538,4817.5825,4754.2672,4816.918,38106669668.0,1.0,11.93310703291029
2018-03-07,4811.6815,4831.2942,4774.9516,4781.9626,32625787395.0,1.0,11.791011646050114
2018-03-08,4779.3186,4823.0731,4775.9468,4822.6829,29607372068.0,1.0,12.117532680746125
2018-03-09,4829.1143,4878.0797,4825.1711,4876.4599,37888460509.0,1.0,12.143255682814315
