date,open,high,low,close,volume,factor,vwap
2018-02-26,6396.5072,6509.6242,6382.1541,6507.128,8953016700.0,1.0,10.376731790749368
2018-02-27,6506.4001,6540.7497,6491.5333,6529.3803,9236127600.0,1.0,10.557056393092706
2018-02-28,6488.2495,6581.0816,6461.3671,6563.8076,8803159000.0,1.0,10.98526008606683
2018-03-01,6530.2234,6658.9351,6517.5876,6658.5782,9108139800.0,1.0,10.959940945680259
2018-03-02,6621.526,6672.9623,6612.4578,6632.3713,8912044600.0,1.0,10.906935273416384
2018-03-05,6648.2604,6674.4136,6626.4212,6674.2773,7931678300.0,1.0,11.093662021063057
2018-03-06,6679.2745,6735.9605,6679.0512,6735.8593,9646599500.0,1.0,10.99307993682126
2018-03-07,6726.8022,6740.0826,6682.6428,6688.5451,8571776500.0,1.0,10.594672120767498
2018-03-08,6679.0359,6725.4176,6678.6758,6725.1826,7901547700.0,1.0,10.841289611147953
2018-03-09,6725.4297,6839.7185,6722.6799,6837.1264,10663891200.0,1.0,11.023456048670115
2018-03-12,6865.4449,6947.6464,6865.4449,6947.4602,12337832400.0,1.0,11.429866118298056
2018-03-13,6937.1245,6963.8492,6906.6536,6911.6657,11115292900.0,1.0,11.20302126514363
2018-03-14,6886.0188,6908.1124,6831.7517,6834.8354,9418943000.0,1.0,11.208526078032323
2018-03-15,6809.854,6838.8925,6743.396,6824.0515,9122405800.0,1.0,11.112245404496257
2018-03-16,6821.2277,6861.6829,6805.9256,6805.9256,8745533900.0,1.0,11.085093043547634
2018-03-19,6796.3484,6856.089,6773.547,6820.5016,8417340000.0,1.0,11.329480943979927
2018-03-20,6768.7123,6826.7798,6749.813,6822.2549,8134030600.0,1.0,11.23956698220437
2018-03-21,6826.222,6875.5193,6766.9354,6771.0554,9589589500.0,1.0,11.280053833899773
2018-03-22,6767.2649,6804.244,6729.1638,6764.6898,8580898800.0,1.0,11.075292938543921
2018-03-23,6565.975,6625.1036,6336.2466,6402.8929,13237325700.0,1.0,10.128444484145314
2018-03-26,6313.8955,6515.3315,6257.9635,6515.2508,9470310700.0,1.0,10.645094239093972
2018-03-27,6570.4177,6692.9674,6570.4177,6680.8436,11019570700.0,1.0,11.41289213381062
2018-03-28,6602.6344,6683.9976,6586.9702,6635.8731,9937145600.0,1.0,11.53085754524921
2018-03-29,6648.8891,6686.7351,6635.8184,6684.2753,9121421100.0,1.0,11.360935312152183
2018-03-30,6699.4598,6799.0184,6699.4598,6798.6684,10209194900.0,1.0,11.952766233407885
2018-04-02,6818.1244,6875.6377,6806.1936,6835.8746,11829786400.0,1.0,12.232470257366607
2018-04-03,6745.2126,6775.9991,6712.4949,6769.558,10135728000.0,1.0,11.75542793364226
2018-04-04,6783.3441,6804.0378,6704.1042,6708.9219,9264576600.0,1.0,11.882271603971626
2018-04-09,6680.3967,6747.6954,6627.6841,6718.6493,8753844500.0,1.0,11.50456518550221
2018-04-10,6721.9099,6731.5502,6649.8894,6720.7737,9416463300.0,1.0,11.474116848201383
2018-04-11,6736.2178,6778.1801,6731.3503,6759.8118,9513179200.0,1.0,11.226688309519073
2018-04-12,6748.4734,6772.4275,6718.5074,6727.6447,8845448300.0,1.0,11.331509879041405
2018-04-13,6753.3455,6771.1184,6710.7094,6721.6629,8455936600.0,1.0,11.451316011404343
2018-04-16,6704.3387,6750.1768,6657.946,6717.9311,9313585600.0,1.0,11.43615854274212
2018-04-17,6727.4217,6739.171,6559.0389,6564.6919,9725995400.0,1.0,11.693058993118585
2018-04-18,6597.3295,6668.3851,6483.092,6661.2913,10186924100.0,1.0,11.32904285308261
2018-04-19,6649.0485,6717.5294,6642.0603,6677.09,10140045800.0,1.0,11.516430095217125
2018-04-20,6649.9939,6670.4924,6528.9227,6535.9633,9534615800.0,1.0,11.188900939668697
2018-04-23,6532.7207,6557.7622,6394.4222,6466.5186,8717607200.0,1.0,11.133955181302502
2018-04-24,6459.4821,6606.5839,6459.4821,6606.5839,9152838700.0,1.0,11.155427553858237
2018-04-25,6571.6569,6641.5365,6563.6627,6632.0186,9013361900.0,1.0,11.72372272204004
2018-04-26,6621.4553,6623.9453,6509.5095,6510.5343,9017435200.0,1.0,11.360322040240444
2018-04-27,6528.7327,6549.2906,6462.7005,6517.0541,7573781600.0,1.0,11.535469507068965
2018-05-02,6516.6036,6551.2516,6442.7756,6486.8143,7555839200.0,1.0,11.149468380825256
2018-05-03,6471.1687,6546.0317,6393.1233,6545.2741,8059867600.0,1.0,11.162598276304191
2018-05-04,6524.0159,6565.7202,6511.5347,6531.2928,7087789300.0,1.0,11.447742700393196
2018-05-07,6538.1335,6646.6779,6538.1335,6646.5838,8149441600.0,1.0,11.315521486404664
2018-05-08,6647.3414,6678.4599,6637.652,6678.1447,8433144100.0,1.0,11.32331235606421
2018-05-09,6666.7735,6685.6922,6642.1966,6674.9094,8101661500.0,1.0,11.208315407895034
2018-05-10,6682.1195,6703.6677,6651.6695,6703.211,9217653100.0,1.0,10.939562085277434
2018-05-11,6705.3058,6707.816,6635.5471,6636.7666,8688035300.0,1.0,11.283212107690217
2018-05-14,6625.0292,6639.8407,6573.4595,6591.7303,7902454800.0,1.0,11.281657826755302
2018-05-15,6592.6484,6661.4204,6568.7254,6661.1288,7561461100.0,1.0,11.146144887130346
2018-05-16,6638.6708,6670.6458,6616.7448,6622.6414,7987825400.0,1.0,11.377283439996072
2018-05-17,6616.4428,6631.0732,6576.5278,6591.255,7323544400.0,1.0,10.945819134516341
2018-05-18,6583.8675,6621.1534,6555.4222,6620.7747,7676169400.0,1.0,10.640838375062437
2018-05-21,6654.0502,6705.8307,6653.9845,6697.1442,9489491200.0,1.0,10.749758674100462
2018-05-22,6691.8036,6724.7368,6675.9749,6724.3984,9011142300.0,1.0,10.896256434880625
2018-05-23,6702.4948,6707.826,6652.2924,6652.2924,9294004400.0,1.0,10.840060445527657
2018-05-24,6649.0147,6666.7271,6625.5407,6628.5024,7479996800.0,1.0,10.894312794224724
2018-05-25,6622.5106,6630.0168,6536.3461,6541.4497,8455547600.0,1.0,10.688623496838927
2018-05-28,6526.8429,6543.0588,6463.5716,6490.4048,7946946000.0,1.0,11.007937815860332
2018-05-29,6481.8198,6522.8349,6436.3055,6436.7725,7834365100.0,1.0,11.05118802313668
2018-05-30,6345.9402,6351.5114,6222.1001,6232.4157,9271053300.0,1.0,10.049113917185656
2018-05-31,6274.7644,6315.8422,6231.1616,6315.1721,7956685500.0,1.0,10.454419623221252
2018-06-01,6285.0457,6324.8933,6209.1092,6243.7318,7830382000.0,1.0,10.361458791537885
2018-06-04,6252.2597,6265.5764,6192.9053,6215.6085,6721235400.0,1.0,10.60230169263228
