date,open,high,low,close,volume,factor,vwap
2018-01-02,7519.8486,7581.8358,7513.4404,7581.611,8969179200.0,1.0,11.534334947840042
2018-01-03,7580.1421,7644.3209,7571.4659,7644.0713,10842739300.0,1.0,11.828184036482368
2018-01-04,7636.336,7654.9797,7628.0943,7654.7164,10429030500.0,1.0,11.920998821510782
2018-01-05,7651.5006,7674.1199,7641.6537,7662.7083,10786819700.0,1.0,11.799115322192694
2018-01-08,7656.46,7665.0187,7616.6306,7664.743,10858857400.0,1.0,11.708695760200332
2018-01-09,7660.6333,7664.7838,7640.3657,7659.6249,9972597400.0,1.0,11.541155677256159
2018-01-10,7656.0326,7656.0695,7557.6612,7605.6009,10636543900.0,1.0,11.682214549032228
2018-01-11,7590.3135,7646.922,7566.4306,7644.0717,10102701700.0,1.0,11.996643976927478
2018-01-12,7635.0749,7645.3898,7599.308,7606.3596,10620141800.0,1.0,11.222765264772642
2018-01-15,7585.2178,7585.2178,7404.3,7420.1154,11818813800.0,1.0,11.165076650924139
2018-01-16,7407.8442,7458.0126,7407.8442,7457.8224,9855412100.0,1.0,11.434253114590714
2018-01-17,7441.6406,7450.5546,7355.526,7448.0181,10221342800.0,1.0,11.425693833495146
2018-01-18,7435.1573,7465.2163,7430.1124,7463.1419,8433921100.0,1.0,11.566511832793882
2018-01-19,7458.5764,7482.1387,7433.0737,7443.9694,9235386500.0,1.0,11.623032095083406
2018-01-22,7428.6287,7493.9959,7389.6644,7493.8716,9306688500.0,1.0,11.620289934491737
2018-01-23,7487.8405,7509.0808,7479.9775,7500.2029,9053332800.0,1.0,11.604046434700821
2018-01-24,7492.9881,7537.5281,7456.9897,7537.2433,10238603000.0,1.0,11.805343424293333
2018-01-25,7527.7634,7566.561,7519.9532,7526.133,11153184900.0,1.0,11.482149300689887
2018-01-26,7510.2313,7525.8589,7500.4718,7509.6097,9672333300.0,1.0,11.534362282573534
2018-01-29,7502.8669,7506.4897,7406.2245,7421.8606,10097043000.0,1.0,11.37801869319562
2018-01-30,7411.7443,7430.7515,7400.1228,7414.6883,8349653100.0,1.0,11.376523211485278
2018-01-31,7382.2373,7382.5915,7221.1045,7239.8286,11093646900.0,1.0,10.74645939019386
2018-02-01,7221.1483,7236.2735,6937.3609,6939.2455,12534138700.0,1.0,10.153590346020346
2018-02-02,6879.5792,6900.901,6743.1891,6887.6141,10130497600.0,1.0,10.049717992134957
2018-02-05,6809.2772,6879.683,6777.2082,6863.8445,7905129000.0,1.0,10.355620800115975
2018-02-06,6758.373,6767.839,6523.0671,6525.1406,10706062100.0,1.0,9.679355026345307
2018-02-07,6611.2069,6652.2574,6424.5543,6552.1812,9693285000.0,1.0,10.002376500845688
2018-02-08,6534.89,6632.9312,6530.2955,6632.5124,7644405900.0,1.0,10.093320528675747
2018-02-09,6494.92,6525.3953,6376.3351,6446.9303,9492992800.0,1.0,9.361554440450012
2018-02-12,6468.0127,6607.0506,6468.0127,6595.5863,7562241700.0,1.0,9.9082625195648
2018-02-13,6614.3147,6656.4415,6601.6397,6607.1778,7614760900.0,1.0,9.937340777173976
2018-02-14,6603.8782,6624.0809,6576.5384,6624.055,5331521700.0,1.0,10.218907033614812
2018-02-22,6653.2509,6723.9036,6653.2509,6723.5899,6606950100.0,1.0,10.17003529359182
2018-02-23,6718.9495,6741.5559,6696.0256,6741.0448,7287244800.0,1.0,10.161780883222148
2018-02-26,6759.3025,6874.8241,6755.8375,6874.5285,10157076900.0,1.0,10.463064132161882
2018-02-27,6869.167,6897.1941,6855.7105,6891.5281,10291497900.0,1.0,10.717240315425805
2018-02-28,6855.5885,6922.4069,6819.33,6909.9011,9502915300.0,1.0,11.041918273227164
2018-03-01,6876.8163,7001.3699,6863.9557,7001.1275,10288953800.0,1.0,11.098398770145124
2018-03-02,6963.3236,7014.2576,6953.9354,6973.2638,10282191000.0,1.0,11.114729312069771
2018-03-05,6978.4107,7012.9896,6961.7908,7012.8617,8885512700.0,1.0,11.566477081283109
2018-03-06,7017.1897,7084.3764,7017.1528,7084.1708,10824959000.0,1.0,11.54655707241016
2018-03-07,7074.4325,7087.0725,7037.7276,7044.2536,10146757900.0,1.0,11.457899108837514
2018-03-08,7031.8105,7097.4794,7031.7656,7097.3389,9528125800.0,1.0,11.727942781779813
2018-03-09,7097.923,7204.6342,7097.8239,7203.8417,12511227700.0,1.0,11.728424709271337
2018-03-12,7227.1795,7312.7437,7227.1795,7312.5738,14348169500.0,1.0,11.763201870454624
2018-03-13,7303.7372,7329.7288,7271.6565,7282.8619,13320314400.0,1.0,11.451182255878285
2018-03-14,7258.7425,7279.1273,7205.4378,7208.8077,11357582700.0,1.0,11.422191035421648
2018-03-15,7182.0429,7202.9939,7099.7103,7178.2717,11397854100.0,1.0,11.423531066255709
2018-03-16,7176.7778,7222.0246,7175.5506,7175.5506,10371028300.0,1.0,11.341708690545179
2018-03-19,7166.7939,7223.9215,7145.4315,7196.0395,9977388800.0,1.0,11.671357359552832
2018-03-20,7149.619,7211.7939,7128.0768,7210.3004,10788995000.0,1.0,11.354501888266702
2018-03-21,7213.5762,7269.5373,7165.9153,7171.7824,12585339800.0,1.0,11.589334195013153
2018-03-22,7163.8438,7208.9213,7128.117,7176.0285,11227505100.0,1.0,11.48911831712283
2018-03-23,6983.8331,7033.3967,6728.7076,6798.4513,16717472200.0,1.0,10.428005443310981
2018-03-26,6700.0824,6889.6178,6621.2213,6889.4559,11896671800.0,1.0,10.759470375571762
2018-03-27,6938.6363,7074.0939,6938.6363,7058.5587,13515826700.0,1.0,11.557212604686622
2018-03-28,6982.8422,7065.2193,6964.9078,7017.8012,12346759700.0,1.0,11.83894814928649
2018-03-29,7030.6337,7079.8223,7025.2082,7077.5752,11245965600.0,1.0,11.719130040732118
