date,open,high,low,close,volume,factor,vwap
2018-01-02,4045.2086,4087.7789,4045.2086,4087.4012,14693543500.0,1.0,12.141525485326259
2018-01-03,4091.4607,4140.0543,4088.7302,4111.3925,15185221800.0,1.0,13.547835669808919
2018-01-04,4114.1213,4137.642,4105.8858,4128.8119,13454379400.0,1.0,12.971505481181838
2018-01-05,4133.3439,4151.2818,4123.2817,4138.7505,14900987200.0,1.0,12.42912907313953
2018-01-08,4140.8545,4166.3182,4127.3081,4160.1595,17387766600.0,1.0,13.020871405761795
2018-01-09,4157.5394,4191.2843,4153.5021,4189.2977,13903429400.0,1.0,13.088503168721813
2018-01-10,4187.2044,4211.0549,4175.1355,4207.8132,15112166600.0,1.0,12.893601496293721
2018-01-11,4197.1136,4211.799,4181.9572,4205.5863,12157853900.0,1.0,14.016232416314857
2018-01-12,4205.1444,4227.3923,4199.0251,4225.001,11135479400.0,1.0,14.153518225268325
2018-01-15,4229.8357,4262.9314,4216.3585,4225.2393,17090789700.0,1.0,13.749311191161635
2018-01-16,4215.6247,4260.2118,4213.1275,4258.473,16149496300.0,1.0,14.134882012140528
2018-01-17,4261.7833,4283.3449,4230.5367,4248.1164,21431103200.0,1.0,13.27763471434359
2018-01-18,4259.375,4292.6372,4246.684,4271.4168,17203284600.0,1.0,13.095736898347889
2018-01-19,4281.9371,4316.5714,4269.6167,4285.395,20949057000.0,1.0,12.342069877417394
2018-01-22,4276.4811,4338.4832,4275.8977,4336.5974,17464319500.0,1.0,13.396469488032443
2018-01-23,4346.8885,4383.5722,4346.7925,4382.6129,20186758500.0,1.0,12.73673333422996
2018-01-24,4389.4547,4397.8196,4349.0865,4389.8853,21981888900.0,1.0,12.941144904521831
2018-01-25,4381.9768,4392.1963,4336.2386,4365.0794,19537495000.0,1.0,12.81167784662261
2018-01-26,4352.2211,4403.3375,4351.4871,4381.2996,17722723700.0,1.0,12.601410082469435
2018-01-29,4387.0577,4395.9053,4287.1124,4302.0181,19110035400.0,1.0,13.40532963057724
2018-01-30,4286.6834,4308.5115,4251.5706,4256.1021,13903473000.0,1.0,13.424744030142685
2018-01-31,4234.1101,4287.8576,4232.7727,4275.8986,14521016400.0,1.0,13.387616449837491
2018-02-01,4276.3425,4287.3888,4214.2909,4245.8978,19000293400.0,1.0,12.590873935294074
2018-02-02,4213.9386,4271.7647,4181.7793,4271.2326,14606682700.0,1.0,13.087835973050883
2018-02-05,4204.458,4274.1464,4200.1409,4274.1464,16134779900.0,1.0,13.471528328936175
2018-02-06,4182.3257,4211.5234,4131.5562,4148.8856,21491045000.0,1.0,13.001465640921602
2018-02-07,4205.7365,4212.5677,4048.4228,4050.4972,20312749300.0,1.0,12.874034111719185
2018-02-08,4022.8802,4071.6653,3974.6779,4012.0472,15926998500.0,1.0,12.49838580414257
2018-02-09,3896.1691,3911.2917,3759.1463,3840.6527,20634982800.0,1.0,11.95905181132499
2018-02-12,3846.2671,3907.843,3828.0697,3890.1046,11618263700.0,1.0,12.89848874371822
2018-02-13,3925.5955,3986.9807,3925.5955,3935.6324,11256588500.0,1.0,12.835092477352264
2018-02-14,3945.0943,3971.4041,3923.1267,3966.9614,7108133800.0,1.0,13.099106461670713
2018-02-22,4020.9731,4058.7878,4009.9202,4052.7332,10581157100.0,1.0,13.0736516269095
2018-02-23,4061.7545,4085.2008,4035.2319,4071.0889,9945874600.0,1.0,12.889347629015955
2018-02-26,4093.3988,4128.7435,4048.9834,4118.4186,13788100100.0,1.0,12.983158833101307
2018-02-27,4120.8712,4120.8712,4051.8054,4058.9806,12593447000.0,1.0,13.474063213510963
2018-02-28,4016.7911,4051.7124,3991.7063,4023.6415,10934359300.0,1.0,13.946304952865415
2018-03-01,3994.8686,4061.0328,3986.8947,4049.0863,11019985200.0,1.0,13.248970303789518
2018-03-02,4014.951,4044.4183,4006.9435,4016.461,9616500000.0,1.0,13.615263474340976
2018-03-05,4021.6575,4042.8346,3995.8715,4018.097,8795254800.0,1.0,13.438821516802447
2018-03-06,4034.9854,4067.5525,3998.9317,4066.5647,13876244400.0,1.0,12.34993051405177
2018-03-07,4063.5028,4089.6964,4027.9363,4036.6536,10695242600.0,1.0,12.769444384552811
2018-03-08,4038.9527,4078.2263,4029.7144,4077.6001,9115581000.0,1.0,13.563001318292274
2018-03-09,4088.0704,4110.6738,4076.4537,4108.8652,11370180800.0,1.0,13.19452366588577
2018-03-12,4130.7082,4139.5259,4112.7658,4127.6662,14090673900.0,1.0,13.510183766725309
2018-03-13,4124.3312,4130.2829,4087.5629,4091.2533,11176643000.0,1.0,12.631177415078929
2018-03-14,4076.0626,4089.0942,4066.4896,4073.3447,9901340900.0,1.0,13.284863201710387
2018-03-15,4058.7058,4098.989,4058.7058,4096.1627,8816115600.0,1.0,14.392104012565353
2018-03-16,4096.8857,4110.0451,4055.822,4056.4226,8489618800.0,1.0,14.385256264627571
2018-03-19,4054.6167,4074.518,4033.5216,4074.2479,8150288200.0,1.0,14.500568843688251
2018-03-20,4045.7428,4080.1925,4040.308,4077.7041,8060528000.0,1.0,13.892419210131148
2018-03-21,4097.0243,4110.1158,4046.2408,4061.0502,9760948800.0,1.0,14.27426930781565
2018-03-22,4062.0668,4072.3771,4003.721,4020.349,8909525900.0,1.0,14.328970971395908
