date,open,high,low,close,volume,factor,vwap
2024-10-22,3309.0706,3358.8322,3277.4781,3331.9475,79075388400.0,1.0,10.015276856989804
2024-10-23,3329.0018,3391.9928,3312.1137,3351.8218,78315008900.0,1.0,9.535376242548061
2024-10-24,3339.3365,3376.1007,3325.5155,3362.724,68065612800.0,1.0,9.150120805200478
2024-10-25,3372.7671,3470.3864,3372.7671,3440.5543,78454848900.0,1.0,9.412806195590035
2024-10-28,3454.0882,3546.4359,3453.9371,3546.4359,88395518900.0,1.0,9.198207250978646
2024-10-29,3564.3546,3570.384,3491.4712,3491.6268,96967787000.0,1.0,9.251280419547989
2024-10-30,3472.1343,3524.3767,3455.8084,3500.9965,85961318700.0,1.0,9.222021397398596
2024-10-31,3504.5264,3571.1313,3496.6399,3551.0109,95224651400.0,1.0,9.36940050063549
2024-11-01,3540.9989,3553.5612,3414.5289,3415.9869,89140026600.0,1.0,8.402255327574695
2024-11-04,3408.498,3504.0609,3406.8622,3504.0609,63215618400.0,1.0,8.633001146121826
2024-11-05,3507.0671,3621.9835,3506.9706,3621.9835,80176174900.0,1.0,9.164480039319011
2024-11-06,3638.7199,3697.7764,3615.934,3665.7479,91667359200.0,1.0,9.222993354214571
2024-11-07,3650.9559,3763.1621,3640.6509,3763.1621,96304047400.0,1.0,8.734919069455433
2024-11-08,3796.8716,3816.6544,3754.4973,3770.1196,99724155200.0,1.0,9.088148971353732
2024-11-11,3761.6,3857.5747,3761.5271,3857.5747,85315866400.0,1.0,9.920719797085715
2024-11-12,3869.1407,3883.351,3784.5418,3822.6164,89243728600.0,1.0,9.838897536829272
2024-11-13,3804.3411,3842.9757,3734.0473,3833.7432,72736516500.0,1.0,9.653787441140379
2024-11-14,3827.1567,3833.3353,3721.0425,3724.9483,66013760500.0,1.0,9.805721355625543
2024-11-15,3710.62,3765.2883,3664.7932,3665.2102,65660622600.0,1.0,9.780786629336651
2024-11-18,3683.2825,3703.251,3553.648,3575.5429,68260433200.0,1.0,9.070193004576478
2024-11-19,3574.1299,3659.6656,3536.4427,3659.6652,61690792100.0,1.0,9.136725532496445
2024-11-20,3651.4799,3764.8128,3646.6127,3760.3924,67284169400.0,1.0,9.634408940180808
2024-11-21,3757.1948,3799.1751,3742.5816,3788.7194,68377286600.0,1.0,9.921359214918013
2024-11-22,3780.9811,3805.5315,3655.9824,3656.6611,77466758100.0,1.0,9.485007608702293
2024-11-25,3666.2402,3724.2031,3629.2072,3724.2031,65467085000.0,1.0,9.332516193442858
2024-11-26,3718.2413,3754.682,3679.1933,3681.2156,64208832500.0,1.0,9.24735681964004
2024-11-27,3656.6939,3739.173,3571.391,3739.173,67845805200.0,1.0,9.075682985629891
2024-11-28,3741.6982,3806.8843,3741.6982,3761.1278,74130161600.0,1.0,9.09122097475638
2024-11-29,3752.2806,3841.392,3726.4838,3821.3695,77090504100.0,1.0,9.40924618885713
2024-12-02,3827.9519,3916.8297,3827.9351,3916.385,83631740400.0,1.0,9.380598501809965
2024-12-03,3920.6274,3945.687,3888.143,3930.2789,80147660500.0,1.0,9.138576356823291
2024-12-04,3920.4086,3935.7887,3850.0466,3869.1203,77745882200.0,1.0,9.181269341876476
2024-12-05,3856.9891,3932.7705,3856.9891,3930.3759,71047005700.0,1.0,9.247212132685277
2024-12-06,3937.9285,3975.0705,3899.7531,3960.7831,86094086900.0,1.0,8.712486942003911
2024-12-09,3959.7796,3976.0161,3909.9426,3946.2304,80506215000.0,1.0,8.828397785189628
2024-12-10,4061.6412,4068.0553,3969.7964,3976.264,94645736400.0,1.0,9.420943228035362
2024-12-11,3963.0674,4028.8934,3962.9949,4028.8934,86130817700.0,1.0,9.072579112412166
2024-12-12,4029.9824,4073.7717,4002.6836,4073.7717,90952799500.0,1.0,9.116415777834304
2024-12-13,4053.0401,4066.7341,4010.9073,4012.9284,91952482800.0,1.0,9.377545333664443
2024-12-16,4017.3523,4039.0525,3971.9636,3993.5596,80754707600.0,1.0,9.393570326047469
2024-12-17,3984.6268,3985.4059,3811.6258,3817.887,77098714100.0,1.0,8.865838657353171
2024-12-18,3817.2591,3869.819,3766.5056,3831.7899,63735653100.0,1.0,9.30348220751189
2024-12-19,3793.4072,3848.6494,3764.3931,3838.9939,64835351500.0,1.0,9.430311263138599
2024-12-20,3831.9943,3917.5606,3831.9785,3889.3045,62685824000.0,1.0,10.04806851705419
2024-12-23,3879.8329,3881.5736,3691.4644,3698.6091,70139492400.0,1.0,9.07306758324929
2024-12-24,3709.2076,3746.6382,3659.8548,3730.0314,56742030500.0,1.0,9.283813907575972
2024-12-25,3721.705,3723.1181,3597.0766,3637.3398,58208744900.0,1.0,9.005668703226068
2024-12-26,3630.1539,3713.3275,3630.1539,3690.5012,51353663300.0,1.0,9.783991818943909
2024-12-27,3694.4571,3761.4221,3684.4238,3722.0606,57773720600.0,1.0,9.532596920891399
2024-12-30,3710.1743,3710.2944,3634.6502,3666.0467,52615320000.0,1.0,9.441480574479067
2024-12-31,3670.8668,3687.9375,3582.4863,3584.6553,53337890300.0,1.0,9.348772919126874
2025-01-02,3578.6206,3639.3263,3502.1458,3533.9078,58742504700.0,1.0,8.602765159245925
2025-01-03,3542.0337,3553.8835,3389.6914,3395.1904,61524797100.0,1.0,8.29808394443287
2025-01-06,3382.7983,3424.0496,3300.0822,3375.5195,51160867200.0,1.0,8.094170260663603
2025-01-07,3378.4868,3463.9226,3367.8764,3463.9226,50046426000.0,1.0,8.381561892151899
2025-01-08,3452.3718,3486.2043,3360.3883,3466.5606,57723352500.0,1.0,8.434962252062542
2025-01-09,3450.5547,3506.7884,3444.9591,3486.3769,50819308700.0,1.0,8.858395523589639
2025-01-10,3481.6839,3509.5473,3376.8764,3376.8764,52529471800.0,1.0,8.766542788652217
2025-01-13,3339.1729,3400.5796,3288.427,3378.5631,42636360700.0,1.0,8.619717660377145
2025-01-14,3396.5404,3555.0526,3396.5404,3555.0526,56492842200.0,1.0,8.956884617499384
2025-01-15,3559.0091,3581.0723,3531.5119,3545.4017,53064733800.0,1.0,8.93779959940174
2025-01-16,3559.2504,3616.6025,3533.4381,3571.9289,56681699000.0,1.0,8.9227573647713
2025-01-17,3560.6401,3590.0548,3534.1688,3567.1007,49736268400.0,1.0,9.146701255134774
2025-01-20,3584.7223,3619.5693,3558.1918,3604.4816,50591614000.0,1.0,9.232693196939714
2025-01-21,3619.2606,3624.8363,3555.089,3594.7621,50049381600.0,1.0,9.4728819946099
2025-01-22,3579.1825,3579.2095,3536.4471,3549.1808,45506384400.0,1.0,9.450431197078359
2025-01-23,3580.4114,3627.7409,3544.0093,3544.011,52698269500.0,1.0,9.615031282953229
2025-01-24,3534.4024,3587.5608,3520.1816,3583.5795,47996798600.0,1.0,9.700044271286044
2025-01-27,3594.9932,3617.6089,3543.8821,3543.8821,44726857600.0,1.0,9.510288844884109
2025-02-05,3570.9472,3598.36,3558.168,3588.3453,45537646300.0,1.0,9.769035605601777
2025-02-06,3583.8583,3675.552,3568.2342,3675.552,55903483800.0,1.0,9.709435867036252
2025-02-07,3678.0075,3767.4059,3677.0722,3730.61,70425406700.0,1.0,9.98614209493802
2025-02-10,3741.5074,3815.7036,3731.1096,3815.7036,67218892700.0,1.0,9.995552888659828
2025-02-11,3816.9952,3828.819,3775.9771,3813.3932,65624333200.0,1.0,10.277822932606956
